,GMT_Date,GMT_Time,LMT_Date,LMT_Time,Lat,Lon,Z,CollarID,GMT,LMT,Y,X,00:00:00,,,,kaelus,,keskmine,mediaan,maksimum
29656,13.02.2017,13:00:11,13.02.2017,15:00:11,58.9559806,25.6286272,96.78,39790,2017-02-13 13:00:11,2017-02-13 15:00:11,593710.9198,6536350.086,00:30:00,7.176975309,7.176975309,,,,,,
29673,13.02.2017,13:30:07,13.02.2017,15:30:07,58.9561582,25.6286472,107.05,39790,2017-02-13 13:30:07,2017-02-13 15:30:07,593711.59,6536369.89,00:29:56,19.8160017,19.8160017,,,,,,
29675,13.02.2017,14:00:52,13.02.2017,16:00:52,58.956659,25.627677,102.65,39790,2017-02-13 14:00:52,2017-02-13 16:00:52,593654.4227,6536424.302,00:30:45,78.92243369,78.92243369,,,,,,
29687,13.02.2017,14:30:10,13.02.2017,16:30:10,58.9581398,25.6239516,95.57,39790,2017-02-13 14:30:10,2017-02-13 16:30:10,593436.117,6536584.002,00:29:18,270.4836943,270.4836943,,,,,,
29694,13.02.2017,15:00:26,13.02.2017,17:00:26,58.9594546,25.6215602,92.63,39790,2017-02-13 15:00:26,2017-02-13 17:00:26,593295.0115,6536727.084,00:30:16,200.9556891,200.9556891,,,,,,
29702,13.02.2017,15:30:11,13.02.2017,17:30:11,58.9596346,25.6211747,94.57,39790,2017-02-13 15:30:11,2017-02-13 17:30:11,593272.3519,6536746.592,00:29:45,29.900124,29.900124,,,,,,
29710,13.02.2017,16:00:11,13.02.2017,18:00:11,58.9600125,25.6198742,94.91,39790,2017-02-13 16:00:11,2017-02-13 18:00:11,593196.5273,6536786.865,00:30:00,85.85652937,85.85652937,,,,,,
29727,13.02.2017,16:30:12,13.02.2017,18:30:12,58.9606179,25.6204109,104.51,39790,2017-02-13 16:30:12,2017-02-13 18:30:12,593225.7705,6536855.026,00:30:01,74.16897313,74.16897313,,,,,,
29732,13.02.2017,17:00:30,13.02.2017,19:00:30,58.9605374,25.6206058,93.57,39790,2017-02-13 17:00:30,2017-02-13 19:00:30,593237.1979,6536846.333,00:30:18,14.35825377,14.35825377,,,,,,
29738,13.02.2017,17:30:19,13.02.2017,19:30:19,58.9605546,25.6205901,95.92,39790,2017-02-13 17:30:19,2017-02-13 19:30:19,593236.2485,6536848.226,00:29:49,2.118166084,2.118166084,,,,,,
29747,13.02.2017,18:00:11,13.02.2017,20:00:11,58.9605132,25.6205839,98.69,39790,2017-02-13 18:00:11,2017-02-13 20:00:11,593236.0033,6536843.608,00:29:52,4.625255727,4.625255727,,,,,,
29756,13.02.2017,18:30:11,13.02.2017,20:30:11,58.9605638,25.6205901,97.63,39790,2017-02-13 18:30:11,2017-02-13 20:30:11,593236.2238,6536849.251,00:30:00,5.647529189,5.647529189,,,,,,
29765,13.02.2017,19:00:11,13.02.2017,21:00:11,58.9605602,25.620567,97.87,39790,2017-02-13 19:00:11,2017-02-13 21:00:11,593234.9047,6536848.818,00:30:00,1.388298273,1.388298273,,,,,,
29780,13.02.2017,19:30:15,13.02.2017,21:30:15,58.9605861,25.6207919,99.64,39790,2017-02-13 19:30:15,2017-02-13 21:30:15,593247.7715,6536852.015,00:30:04,13.25795524,13.25795524,,,,,,
29790,13.02.2017,20:00:54,13.02.2017,22:00:54,58.9603932,25.620866,91.56,39790,2017-02-13 20:00:54,2017-02-13 22:00:54,593252.553,6536830.637,00:30:39,21.9057341,21.9057341,,,,,,
29792,13.02.2017,20:30:19,13.02.2017,22:30:19,58.9602487,25.6208786,97.75,39790,2017-02-13 20:30:19,2017-02-13 22:30:19,593253.6667,6536814.564,00:29:25,16.11193643,16.11193643,,,,,,
29806,13.02.2017,21:00:12,13.02.2017,23:00:12,58.9600456,25.6205974,103.19,39790,2017-02-13 21:00:12,2017-02-13 23:00:12,593238.0381,6536791.556,00:29:53,27.81341846,27.81341846,,,,,,
29817,13.02.2017,21:30:30,13.02.2017,23:30:30,58.9600263,25.6205109,92.82,39790,2017-02-13 21:30:30,2017-02-13 23:30:30,593233.1144,6536789.287,00:30:18,5.421545447,5.421545447,,,,,,
29821,13.02.2017,22:00:19,14.02.2017,00:00:19,58.9600375,25.6204795,93.23,39790,2017-02-13 22:00:19,2017-02-14 00:00:19,593231.2781,6536790.49,00:29:49,2.195587617,2.195587617,,,,,,
29834,13.02.2017,22:30:11,14.02.2017,00:30:11,58.960056,25.6204795,96.66,39790,2017-02-13 22:30:11,2017-02-14 00:30:11,593231.2283,6536792.551,00:29:52,2.060684431,2.060684431,,,,,,
29843,13.02.2017,23:00:30,14.02.2017,01:00:30,58.9600375,25.6204795,93.23,39790,2017-02-13 23:00:30,2017-02-14 01:00:30,593231.2781,6536790.49,00:30:19,2.060684431,2.060684431,,,,,,
29846,13.02.2017,23:30:19,14.02.2017,01:30:19,58.9600889,25.6204237,93.29,39790,2017-02-13 23:30:19,2017-02-14 01:30:19,593227.9301,6536796.137,00:29:49,6.564152077,6.564152077,,,,,,
29854,14.02.2017,00:00:11,14.02.2017,02:00:11,58.959889,25.6205398,105.52,39790,2017-02-14 00:00:11,2017-02-14 02:00:11,593235.1462,6536774.038,00:29:52,23.24702578,23.24702578,,,,,,
29866,14.02.2017,00:30:12,14.02.2017,02:30:12,58.9599131,25.6205918,93.4,39790,2017-02-14 00:30:12,2017-02-14 02:30:12,593238.0725,6536776.794,00:30:01,4.019768835,4.019768835,,,,,,
29880,14.02.2017,01:00:13,14.02.2017,03:00:13,58.9598561,25.6206407,98.39,39790,2017-02-14 01:00:13,2017-02-14 03:00:13,593241.0388,6536770.515,00:30:01,6.944651667,6.944651667,,,,,,
29887,14.02.2017,01:30:30,14.02.2017,03:30:30,58.9599147,25.6206313,97.97,39790,2017-02-14 01:30:30,2017-02-14 03:30:30,593240.3404,6536777.027,00:30:17,6.549727081,6.549727081,,,,,,
29896,14.02.2017,02:00:23,14.02.2017,04:00:23,58.9599715,25.6211739,98.82,39790,2017-02-14 02:00:23,2017-02-14 04:00:23,593271.399,6536784.106,00:29:53,31.85522418,31.85522418,,,,,,
29905,14.02.2017,02:30:19,14.02.2017,04:30:19,58.9603644,25.622251,95.83,39790,2017-02-14 02:30:19,2017-02-14 04:30:19,593332.2976,6536829.356,00:29:56,75.86961654,75.86961654,,,,,,
29915,14.02.2017,03:00:30,14.02.2017,05:00:30,58.9602845,25.6226421,97.68,39790,2017-02-14 03:00:30,2017-02-14 05:00:30,593355.0095,6536821.003,00:30:11,24.19924404,24.19924404,,,,,,
29919,14.02.2017,03:30:19,14.02.2017,05:30:19,58.9603133,25.622664,93.42,39790,2017-02-14 03:30:19,2017-02-14 05:30:19,593356.1916,6536824.241,00:29:49,3.446590958,3.446590958,,,,,,
29928,14.02.2017,04:00:10,14.02.2017,06:00:10,58.9602938,25.6226571,95.89,39790,2017-02-14 04:00:10,2017-02-14 06:00:10,593355.8473,6536822.06,00:29:51,2.20805821,2.20805821,,,,,,
29941,14.02.2017,04:30:11,14.02.2017,06:30:11,58.9602838,25.6226891,100.06,39790,2017-02-14 04:30:11,2017-02-14 06:30:11,593357.7149,6536820.991,00:30:01,2.151941179,2.151941179,,,,,,
29947,14.02.2017,05:00:15,14.02.2017,07:00:15,58.9600804,25.6229651,141.71,39790,2017-02-14 05:00:15,2017-02-14 07:00:15,593374.139,6536798.725,00:30:04,27.66778473,27.66778473,,,,,,
29960,14.02.2017,05:30:20,14.02.2017,07:30:20,58.9605425,25.6228456,102.56,39790,2017-02-14 05:30:20,2017-02-14 07:30:20,593366.0199,6536850.016,00:30:05,51.92977251,51.92977251,,,,,,
29970,14.02.2017,06:00:30,14.02.2017,08:00:30,58.9630029,25.6200428,106.86,39790,2017-02-14 06:00:30,2017-02-14 08:00:30,593198.1814,6537120.098,00:30:10,317.9845265,317.9845265,,,,,,
29972,14.02.2017,06:30:53,14.02.2017,08:30:53,58.9645829,25.6197404,88.48,39790,2017-02-14 06:30:53,2017-02-14 08:30:53,593176.5388,6537295.621,00:30:23,176.8515897,176.8515897,,,,,,
29984,14.02.2017,07:00:11,14.02.2017,09:00:11,58.9647549,25.6205043,81.62,39790,2017-02-14 07:00:11,2017-02-14 09:00:11,593220.0113,6537315.835,00:29:18,47.94250897,47.94250897,,,,,,
29995,14.02.2017,07:30:13,14.02.2017,09:30:13,58.9659868,25.6206002,116.93,39790,2017-02-14 07:30:13,2017-02-14 09:30:13,593222.212,6537453.148,00:30:02,137.3303518,137.3303518,,,,,,
30004,14.02.2017,08:00:30,14.02.2017,10:00:30,58.9647577,25.6203207,102.44,39790,2017-02-14 08:00:30,2017-02-14 10:00:30,593209.4442,6537315.892,00:30:17,137.848626,137.848626,,,,,,
30012,14.02.2017,08:30:21,14.02.2017,10:30:21,58.9648304,25.6204403,83.57,39790,2017-02-14 08:30:21,2017-02-14 10:30:21,593216.1273,6537324.154,00:29:51,10.62640786,10.62640786,,,,,,
30018,14.02.2017,09:00:29,14.02.2017,11:00:29,58.9648304,25.6203952,94.07,39790,2017-02-14 09:00:29,2017-02-14 11:00:29,593213.5334,6537324.091,00:30:08,2.594638186,2.594638186,,,,,,
30028,14.02.2017,09:30:11,14.02.2017,11:30:11,58.9647752,25.620389,94.27,39790,2017-02-14 09:30:11,2017-02-14 11:30:11,593213.3253,6537317.936,00:29:42,6.158981336,6.158981336,,,,,,
30035,14.02.2017,10:00:11,14.02.2017,12:00:11,58.9647101,25.6208666,105.63,39790,2017-02-14 10:00:11,2017-02-14 12:00:11,593240.9692,6537311.35,00:30:00,28.41752197,28.41752197,,,,,,
30044,14.02.2017,10:30:10,14.02.2017,12:30:10,58.9647794,25.6207331,109.16,39790,2017-02-14 10:30:10,2017-02-14 12:30:10,593233.1046,6537318.882,00:29:59,10.88919589,10.88919589,,,,,,
30056,14.02.2017,11:00:10,14.02.2017,13:00:10,58.9647238,25.6205094,110.55,39790,2017-02-14 11:00:10,2017-02-14 13:00:10,593220.3883,6537312.379,00:30:00,14.28229636,14.28229636,,,,,,
30062,14.02.2017,11:30:29,14.02.2017,13:30:29,58.9648205,25.6206403,120.41,39790,2017-02-14 11:30:29,2017-02-14 13:30:29,593227.6567,6537323.329,00:30:19,13.14279231,13.14279231,,,,,,
30072,14.02.2017,12:00:12,14.02.2017,14:00:12,58.9655797,25.6196194,85.86,39790,2017-02-14 12:00:12,2017-02-14 14:00:12,593166.8989,6537406.452,00:29:43,102.9608865,102.9608865,,,,,,
30079,14.02.2017,12:30:10,14.02.2017,14:30:10,58.9663311,25.6200495,84.51,39790,2017-02-14 12:30:10,2017-02-14 14:30:10,593189.6139,6537490.723,00:29:58,87.27810462,87.27810462,,,,,,
30088,14.02.2017,13:00:09,14.02.2017,15:00:09,58.9688564,25.6200544,111.33,39790,2017-02-14 13:00:09,2017-02-14 15:00:09,593183.1027,6537771.937,00:29:59,281.289657,281.289657,,,,,,
30105,14.02.2017,13:30:03,14.02.2017,15:30:03,58.9691759,25.6216163,112.09,39790,2017-02-14 13:30:03,2017-02-14 15:30:03,593272.063,6537809.686,00:29:54,96.63819327,96.63819327,,,,,,
30107,14.02.2017,14:01:00,14.02.2017,16:01:00,58.9691604,25.6215768,104.96,39790,2017-02-14 14:01:00,2017-02-14 16:01:00,593269.8332,6537807.905,00:30:57,2.853715188,2.853715188,,,,,,
30119,14.02.2017,14:30:12,14.02.2017,16:30:12,58.9691631,25.6217867,105.95,39790,2017-02-14 14:30:12,2017-02-14 16:30:12,593281.8966,6537808.498,00:29:12,12.07794604,12.07794604,,,,,,
30129,14.02.2017,15:00:13,14.02.2017,17:00:13,58.9691296,25.6216764,89.52,39790,2017-02-14 15:00:13,2017-02-14 17:00:13,593275.6439,6537804.614,00:30:01,7.360801961,7.360801961,,,,,,
30139,14.02.2017,15:30:11,14.02.2017,17:30:11,58.9706738,25.6206086,94.57,39790,2017-02-14 15:30:11,2017-02-14 17:30:11,593210.0827,6537975.086,00:29:58,182.6441254,182.6441254,,,,,,
30149,14.02.2017,16:00:11,14.02.2017,18:00:11,58.9723024,25.6202685,93.97,39790,2017-02-14 16:00:11,2017-02-14 18:00:11,593186.144,6538155.968,00:30:00,182.4593042,182.4593042,,,,,,
30156,14.02.2017,16:30:29,14.02.2017,18:30:29,58.9725294,25.6209849,90.43,39790,2017-02-14 16:30:29,2017-02-14 18:30:29,593226.7271,6538182.241,00:30:18,48.34541964,48.34541964,,,,,,
30161,14.02.2017,17:00:24,14.02.2017,19:00:24,58.9725476,25.6212495,95.05,39790,2017-02-14 17:00:24,2017-02-14 19:00:24,593241.893,6538184.635,00:29:55,15.35368491,15.35368491,,,,,,
30173,14.02.2017,17:30:09,14.02.2017,19:30:09,58.9726414,25.6218224,95.76,39790,2017-02-14 17:30:09,2017-02-14 19:30:09,593274.5828,6538195.877,00:29:45,34.56877585,34.56877585,,,,,,
30181,14.02.2017,18:00:11,14.02.2017,20:00:11,58.972618,25.6217835,91.49,39790,2017-02-14 18:00:11,2017-02-14 20:00:11,593272.409,6538193.217,00:30:02,3.435108722,3.435108722,,,,,,
30195,14.02.2017,18:30:10,14.02.2017,20:30:10,58.9726643,25.6218136,93.06,39790,2017-02-14 18:30:10,2017-02-14 20:30:10,593274.0151,6538198.415,00:29:59,5.440134065,5.440134065,,,,,,
30197,14.02.2017,19:00:26,14.02.2017,21:00:26,58.9727072,25.6218593,94.85,39790,2017-02-14 19:00:26,2017-02-14 21:00:26,593276.5274,6538203.256,00:30:16,5.453816041,5.453816041,,,,,,
30206,14.02.2017,19:30:04,14.02.2017,21:30:04,58.9729654,25.6221319,92.72,39790,2017-02-14 19:30:04,2017-02-14 21:30:04,593291.5067,6538232.387,00:29:38,32.75682108,32.75682108,,,,,,
30214,14.02.2017,20:00:10,14.02.2017,22:00:10,58.9732408,25.6232841,99.94,39790,2017-02-14 20:00:10,2017-02-14 22:00:10,593357.0164,6538264.658,00:30:06,73.02676279,73.02676279,,,,,,
30231,14.02.2017,20:30:03,14.02.2017,22:30:03,58.9732155,25.6249962,105.14,39790,2017-02-14 20:30:03,2017-02-14 22:30:03,593455.5303,6538264.224,00:29:53,98.51488924,98.51488924,,,,,,
30239,14.02.2017,21:00:18,14.02.2017,23:00:18,58.9738327,25.6288421,91.79,39790,2017-02-14 21:00:18,2017-02-14 23:00:18,593675,6538338.318,00:30:15,231.6394015,231.6394015,,,,,,
30245,14.02.2017,21:30:30,14.02.2017,23:30:30,58.9737792,25.6303518,89.54,39790,2017-02-14 21:30:30,2017-02-14 23:30:30,593761.9509,6538334.47,00:30:12,87.03597132,87.03597132,,,,,,
30256,14.02.2017,22:00:12,15.02.2017,00:00:12,58.9733373,25.630093,99.31,39790,2017-02-14 22:00:12,2017-02-15 00:00:12,593748.2663,6538284.9,00:29:42,51.42413189,51.42413189,,,,,,
30267,14.02.2017,22:30:17,15.02.2017,00:30:17,58.9725607,25.6307528,107,39790,2017-02-14 22:30:17,2017-02-15 00:30:17,593788.3074,6538199.343,00:30:05,94.46278923,94.46278923,,,,,,
30272,14.02.2017,23:00:30,15.02.2017,01:00:30,58.9725293,25.6307596,95.1,39790,2017-02-14 23:00:30,2017-02-15 01:00:30,593788.7834,6538195.856,00:30:13,3.519405706,3.519405706,,,,,,
30278,14.02.2017,23:30:12,15.02.2017,01:30:12,58.9725003,25.630744,88.88,39790,2017-02-14 23:30:12,2017-02-15 01:30:12,593787.9649,6538192.605,00:29:42,3.352576712,3.352576712,,,,,,
30287,15.02.2017,00:00:11,15.02.2017,02:00:11,58.9725039,25.630722,99.14,39790,2017-02-15 00:00:11,2017-02-15 02:00:11,593786.6902,6538192.975,00:29:59,1.327414674,1.327414674,,,,,,
30301,15.02.2017,00:30:11,15.02.2017,02:30:11,58.9725059,25.6307208,90.83,39790,2017-02-15 00:30:11,2017-02-15 02:30:11,593786.6157,6538193.196,00:30:00,0.233224674,0.233224674,,,,,,
30312,15.02.2017,01:00:15,15.02.2017,03:00:15,58.9725111,25.6307684,98.65,39790,2017-02-15 01:00:15,2017-02-15 03:00:15,593789.3387,6538193.842,00:30:04,2.798457582,2.798457582,,,,,,
30313,15.02.2017,01:30:48,15.02.2017,03:30:48,58.9732517,25.6311594,91.04,39790,2017-02-15 01:30:48,2017-02-15 03:30:48,593809.8157,6538276.859,00:30:33,85.50501,85.50501,,,,,,
30328,15.02.2017,02:00:04,15.02.2017,04:00:04,58.9736381,25.630706,93.16,39790,2017-02-15 02:00:04,2017-02-15 04:00:04,593782.6991,6538319.252,00:29:16,50.32448438,50.32448438,,,,,,
30333,15.02.2017,02:30:17,15.02.2017,04:30:17,58.9735784,25.6308784,91.32,39790,2017-02-15 02:30:17,2017-02-15 04:30:17,593792.7736,6538312.846,00:30:13,11.93918836,11.93918836,,,,,,
30348,15.02.2017,03:00:30,15.02.2017,05:00:30,58.9722886,25.6297397,94.89,39790,2017-02-15 03:00:30,2017-02-15 05:00:30,593730.7895,6538167.627,00:30:13,157.8936853,157.8936853,,,,,,
30355,15.02.2017,03:30:20,15.02.2017,05:30:20,58.9713765,25.6297965,101.16,39790,2017-02-15 03:30:20,2017-02-15 05:30:20,593736.5239,6538066.139,00:29:50,101.6501233,101.6501233,,,,,,
30366,15.02.2017,04:00:10,15.02.2017,06:00:10,58.9712575,25.629752,93.96,39790,2017-02-15 04:00:10,2017-02-15 06:00:10,593734.287,6538052.825,00:29:50,13.5001265,13.5001265,,,,,,
30373,15.02.2017,04:30:30,15.02.2017,06:30:30,58.9712866,25.6298429,82.68,39790,2017-02-15 04:30:30,2017-02-15 06:30:30,593739.4353,6538056.193,00:30:20,6.151807896,6.151807896,,,,,,
30377,15.02.2017,05:00:11,15.02.2017,07:00:11,58.9713911,25.6297946,90.85,39790,2017-02-15 05:00:11,2017-02-15 07:00:11,593736.3751,6538067.762,00:29:41,11.96706926,11.96706926,,,,,,
30386,15.02.2017,05:30:11,15.02.2017,07:30:11,58.9714126,25.6297551,90.57,39790,2017-02-15 05:30:11,2017-02-15 07:30:11,593734.0456,6538070.101,00:30:00,3.301132849,3.301132849,,,,,,
30402,15.02.2017,06:00:10,15.02.2017,08:00:10,58.9714315,25.6297488,104.48,39790,2017-02-15 06:00:10,2017-02-15 08:00:10,593733.6321,6538072.197,00:29:59,2.13620573,2.13620573,,,,,,
30408,15.02.2017,06:30:15,15.02.2017,08:30:15,58.97105,25.6296342,100.87,39790,2017-02-15 06:30:15,2017-02-15 08:30:15,593728.0746,6538029.554,00:30:05,43.00299468,43.00299468,,,,,,
30419,15.02.2017,07:00:11,15.02.2017,09:00:11,58.9710083,25.6296793,82.66,39790,2017-02-15 07:00:11,2017-02-15 09:00:11,593730.7809,6538024.974,00:29:56,5.320234608,5.320234608,,,,,,
30423,15.02.2017,07:30:30,15.02.2017,09:30:30,58.9710074,25.6296273,99.06,39790,2017-02-15 07:30:30,2017-02-15 09:30:30,593727.7931,6538024.801,00:30:19,2.992746673,2.992746673,,,,,,
30430,15.02.2017,08:00:18,15.02.2017,10:00:18,58.9710341,25.6296505,103.1,39790,2017-02-15 08:00:18,2017-02-15 10:00:18,593729.055,6538027.807,00:29:48,3.259748253,3.259748253,,,,,,
30444,15.02.2017,08:30:10,15.02.2017,10:30:10,58.971181,25.6295703,113.1,39790,2017-02-15 08:30:10,2017-02-15 10:30:10,593724.0457,6538044.053,00:29:52,17.00083899,17.00083899,,,,,,
30456,15.02.2017,09:00:12,15.02.2017,11:00:12,58.9710821,25.6296405,96.38,39790,2017-02-15 09:00:12,2017-02-15 11:00:12,593728.35,6538033.138,00:30:02,11.73305345,11.73305345,,,,,,
30464,15.02.2017,09:30:30,15.02.2017,11:30:30,58.9709835,25.6296744,97.16,39790,2017-02-15 09:30:30,2017-02-15 11:30:30,593730.5662,6538022.205,00:30:18,11.15467757,11.15467757,,,,,,
30469,15.02.2017,10:00:19,15.02.2017,12:00:19,58.9710551,25.6295634,95.86,39790,2017-02-15 10:00:19,2017-02-15 12:00:19,593723.9896,6538030.023,00:29:49,10.21630079,10.21630079,,,,,,
30483,15.02.2017,10:30:14,15.02.2017,12:30:14,58.9710381,25.6295772,134.34,39790,2017-02-15 10:30:14,2017-02-15 12:30:14,593724.8291,6538028.15,00:29:55,2.053250588,2.053250588,,,,,,
30491,15.02.2017,11:00:46,15.02.2017,13:00:46,58.9710051,25.6295897,107.38,39790,2017-02-15 11:00:46,2017-02-15 13:00:46,593725.6372,6538024.492,00:30:32,3.745485599,3.745485599,,,,,,
30501,15.02.2017,11:30:31,15.02.2017,13:30:31,58.9706863,25.6301584,108.91,39790,2017-02-15 11:30:31,2017-02-15 13:30:31,593759.2024,6537989.787,00:29:45,48.2813584,48.2813584,,,,,,
30509,15.02.2017,12:00:48,15.02.2017,14:00:48,58.9708082,25.6302988,80.9,39790,2017-02-15 12:00:48,2017-02-15 14:00:48,593766.946,6538003.557,00:30:17,15.79843033,15.79843033,,,,,,
30519,15.02.2017,12:30:18,15.02.2017,14:30:18,58.9706866,25.630406,100.71,39790,2017-02-15 12:30:18,2017-02-15 14:30:18,593773.4396,6537990.166,00:29:30,14.88239873,14.88239873,,,,,,
30527,15.02.2017,13:00:30,15.02.2017,15:00:30,58.9707056,25.6303352,98.28,39790,2017-02-15 13:00:30,2017-02-15 15:00:30,593769.3169,6537992.183,00:30:12,4.589580966,4.589580966,,,,,,
30530,15.02.2017,13:30:19,15.02.2017,15:30:19,58.9707467,25.6304361,104.85,39790,2017-02-15 13:30:19,2017-02-15 15:30:19,593775.0078,6537996.901,00:29:49,7.392133364,7.392133364,,,,,,
30545,15.02.2017,14:00:04,15.02.2017,16:00:04,58.9704977,25.6297717,87.7,39790,2017-02-15 14:00:04,2017-02-15 16:00:04,593737.476,6537968.245,00:29:45,47.22093468,47.22093468,,,,,,
30554,15.02.2017,14:31:09,15.02.2017,16:31:09,58.9688484,25.6256778,124.7,39790,2017-02-15 14:31:09,2017-02-15 16:31:09,593506.5106,6537778.872,00:31:05,298.6757356,298.6757356,,,,,,
30564,15.02.2017,15:00:30,15.02.2017,17:00:30,58.9674877,25.6167988,81.69,39790,2017-02-15 15:00:30,2017-02-15 17:00:30,592999.5561,6537615.006,00:29:21,532.7803356,532.7803356,,,,,,
30569,15.02.2017,15:30:48,15.02.2017,17:30:48,58.9673751,25.6155051,92.73,39790,2017-02-15 15:30:48,2017-02-15 17:30:48,592925.4579,6537600.674,00:30:18,75.47146511,75.47146511,,,,,,
30576,15.02.2017,16:00:11,15.02.2017,18:00:11,58.9667012,25.6146914,90.05,39790,2017-02-15 16:00:11,2017-02-15 18:00:11,592880.4689,6537524.504,00:29:23,88.46396556,88.46396556,,,,,,
30583,15.02.2017,16:30:11,15.02.2017,18:30:11,58.967071,25.6122873,94.44,39790,2017-02-15 16:30:11,2017-02-15 18:30:11,592741.2167,6537562.357,00:30:00,144.3054208,144.3054208,,,,,,
30595,15.02.2017,17:00:04,15.02.2017,19:00:04,58.9672341,25.6119563,94.02,39790,2017-02-15 17:00:04,2017-02-15 19:00:04,592721.7441,6537580.062,00:29:53,26.31790978,26.31790978,,,,,,
30608,15.02.2017,17:30:11,15.02.2017,19:30:11,58.967039,25.6122616,72.08,39790,2017-02-15 17:30:11,2017-02-15 19:30:11,592739.8243,6537558.758,00:30:07,27.94161534,27.94161534,,,,,,
30615,15.02.2017,18:00:22,15.02.2017,20:00:22,58.9670333,25.6123344,89.97,39790,2017-02-15 18:00:22,2017-02-15 20:00:22,592744.0263,6537558.224,00:30:11,4.235828613,4.235828613,,,,,,
30625,15.02.2017,18:30:19,15.02.2017,20:30:19,58.9670441,25.6123889,92.74,39790,2017-02-15 18:30:19,2017-02-15 20:30:19,592747.1317,6537559.502,00:29:57,3.3581025,3.3581025,,,,,,
30636,15.02.2017,19:00:14,15.02.2017,21:00:14,58.9670359,25.6123657,92.13,39790,2017-02-15 19:00:14,2017-02-15 21:00:14,592745.8194,6537558.557,00:29:55,1.617253387,1.617253387,,,,,,
30640,15.02.2017,19:30:48,15.02.2017,21:30:48,58.9674769,25.60922,89.41,39790,2017-02-15 19:30:48,2017-02-15 21:30:48,592563.7302,6537603.32,00:30:34,187.5105736,187.5105736,,,,,,
30648,15.02.2017,20:00:11,15.02.2017,22:00:11,58.9673795,25.6076838,92.44,39790,2017-02-15 20:00:11,2017-02-15 22:00:11,592475.6436,6537590.355,00:29:23,89.03563517,89.03563517,,,,,,
30656,15.02.2017,20:30:10,15.02.2017,22:30:10,58.9675837,25.6071952,86.92,39790,2017-02-15 20:30:10,2017-02-15 22:30:10,592446.9992,6537612.42,00:29:59,36.15777858,36.15777858,,,,,,
30672,15.02.2017,21:00:10,15.02.2017,23:00:10,58.9676015,25.6072423,92.73,39790,2017-02-15 21:00:10,2017-02-15 23:00:10,592449.6604,6537614.468,00:30:00,3.357449286,3.357449286,,,,,,
30680,15.02.2017,21:30:30,15.02.2017,23:30:30,58.9676005,25.6072504,95.13,39790,2017-02-15 21:30:30,2017-02-15 23:30:30,592450.1289,6537614.367,00:30:20,0.479090852,0.479090852,,,,,,
30688,15.02.2017,22:00:19,16.02.2017,00:00:19,58.9675843,25.6072429,93.89,39790,2017-02-15 22:00:19,2017-02-16 00:00:19,592449.7409,6537612.553,00:29:49,1.855356223,1.855356223,,,,,,
30692,15.02.2017,22:30:17,16.02.2017,00:30:17,58.9676532,25.6071456,79.93,39790,2017-02-15 22:30:17,2017-02-16 00:30:17,592443.9613,6537620.091,00:29:58,9.498962358,9.498962358,,,,,,
30703,15.02.2017,23:00:11,16.02.2017,01:00:11,58.9676771,25.6070385,95.83,39790,2017-02-15 23:00:11,2017-02-16 01:00:11,592437.7382,6537622.605,00:29:54,6.711607879,6.711607879,,,,,,
30716,15.02.2017,23:30:11,16.02.2017,01:30:11,58.967663,25.6069846,96.78,39790,2017-02-15 23:30:11,2017-02-16 01:30:11,592434.6761,6537620.961,00:30:00,3.475741358,3.475741358,,,,,,
30722,16.02.2017,00:00:30,16.02.2017,02:00:30,58.9676851,25.6070378,92.97,39790,2017-02-16 00:00:30,2017-02-16 02:00:30,592437.6766,6537623.495,00:30:19,3.927577825,3.927577825,,,,,,
