id,abbr,VertexX,VertexY
8,FL,424,277
8,FL,424,278
8,FL,422,278
8,FL,420,280
8,FL,418,281
8,FL,415,281
8,FL,413,281
8,FL,413,280
8,FL,412,279
8,FL,410,278
8,FL,410,277
8,FL,405,275
8,FL,400,274
8,FL,398,274
8,FL,394,275
8,FL,391,276
8,FL,388,276
8,FL,388,271
8,FL,386,270
8,FL,386,269
8,FL,386,268
8,FL,392,266
8,FL,407,265
8,FL,411,265
8,FL,415,265
8,FL,416,267
8,FL,417,268
8,FL,422,268
8,FL,428,268
8,FL,441,267
8,FL,445,266
8,FL,448,266
8,FL,448,268
8,FL,449,269
8,FL,449,266
8,FL,448,263
8,FL,449,263
8,FL,452,263
8,FL,455,263
9,GA,403,213
9,GA,403,214
9,GA,403,215
9,GA,404,218
9,GA,406,223
9,GA,407,229
9,GA,408,232
9,GA,409,235
9,GA,410,239
9,GA,411,243
9,GA,413,245
9,GA,413,247
9,GA,414,247
9,GA,414,248
9,GA,413,251
9,GA,413,254
9,GA,413,254
9,GA,413,257
9,GA,414,260
9,GA,413,262
9,GA,414,262
9,GA,415,263
9,GA,415,265
9,GA,416,267
9,GA,418,268
9,GA,422,268
9,GA,428,268
9,GA,442,267
9,GA,445,267
9,GA,448,267
9,GA,448,268
9,GA,449,269
9,GA,449,266
9,GA,448,263
9,GA,449,263
9,GA,452,263
9,GA,455,263
9,GA,455,260
9,GA,457,254
9,GA,457,251
9,GA,457,250
9,GA,459,246
9,GA,459,245
9,GA,458,245
9,GA,456,245
9,GA,456,243
9,GA,455,241
9,GA,454,240
9,GA,452,239
9,GA,451,236
9,GA,449,233
9,GA,447,232
9,GA,446,230
9,GA,445,229
9,GA,443,228
9,GA,442,227
9,GA,441,225
9,GA,439,224
9,GA,436,223
9,GA,436,222
9,GA,434,220
9,GA,434,220
9,GA,432,217
9,GA,430,217
9,GA,428,215
9,GA,427,214
9,GA,427,213
9,GA,427,212
9,GA,428,211
9,GA,428,210
9,GA,403,213
10,HI,140,311
10,HI,141,309
